,Unnamed: 0,tweet,toxicity,toxicity_val
3197,3184,The New Batmobile and the Era of the Militarized Superhero Movie http://t.co/2z5zPGP1vI #entertainment,0,0.12978652
3196,3215,RT @Nashgrier: #NashvsHayes Make sure to give the video a thumbs up 👍 If you think @HayesGrier should do more YouTube videos! - http://t.co…,0,0.038789287
3195,3214,Im so stuck on what college course to take next semester,0,0.27114972
3194,3213,@EmpireOfSoccer I like how it says Red Bull Soccer instead of the location like other teams. NY belongs to NYCFC,0,0.08963682
3193,3212,"99 per cent of Scots will be happy 'whatever the result', says Alex Salmond: The people of Scotland just wante... http://t.co/0jfz2iUbdc",0,0.04500885
3206,3224,@flomatthews_ it's so heartbreaking,0,0.13680303
3191,3210,@jacklynalove is this about the acid thing?,0,0.2113903
3190,3209,"RT @gmanews: QUEZON CITY—Classes are suspended from pre-school to high school today, private & public schools. | via @mhmbautista",0,0.054960318
3189,3208,@mufc67 A younger Manager who would provide longevity. But that element aside speaks for itself,0,0.057304204
3188,3207,Stop by the Consumer Marketing booth no. 2653 to see the J.D. Power truck and trophies from the J.D. Power Neighborhood Tour. #AceFall14,0,0.05583196
3187,3206,“@T_Tuck5: I swear you will never hear from me again”,0,0.11230466
3186,3205,on constant raaaaaypeat ✔️ http://t.co/4kbpYFlaZh,0,0.0862088
3185,3204,Where's bestfriend ???,0,0.15239783
3183,3173,"to end this rant on a positive note, let me remind you that SHF Gaim is probably the best SHF this year. He is AMAAAZING",0,0.0700335
3182,3172,"#A #I #you #me #love #Christian Louboutin #Models - Aqua Ronda PVC Red Sole Sandal, Black:... http://t.co/CdtpNo2Awv #myfirstTweet #LOVE",0,0.040835924
3181,3171,RT @MwNewsAgency: #Malawi to be trachoma free by 2018' http://t.co/Ix55qbT4Yl,0,0.072567515
3180,3169,I also met lady in Coldstream today.Strong #yes supporter main concern is cos she watches TyneTees tv & they may stop showing Scots weather,0,0.08591004
3179,3168,Go check the new video of @Nashgrier and @HayesGrier !! http://t.co/sKClQ5GWhZ   #NashNewVideo #NashvsHayes IT'S AMAZIIING! x27,0,0.04151349
3178,3199,RT @greenwichpizza: We’re giving away FREE HARDWELL tickets! #DareToShare the fun at #GreenwichAtGoHardwellOrGoHome w these simple steps! h…,0,0.04325537
3221,7908,So done right now,0,0.13261679
3234,3263,RT @NavyAthletics: Fantastic story by @rydunleavy of Gannett New Jersey on #NavyFootball WR Brendan Dudeck's quest to be a Navy SEAL: http:…,0,0.045749787
3233,3262,S/O to the homie ceemulaaa for shopping wit me he came and picked up his #BMW #X6 today enjoy ya ride http://t.co/hirWAiklpH,0,0.09958914
3232,3261,@HayesGrier @Nashgrier GO WATCH #NashvsHayes  #NashvsHayes #NashvsHayes #NashvsHayes #NashvsHayes #NashvsHayes - http://t.co/eqkdg7Ej4r x109,0,0.046513155
3231,3216,If anybody in the Madison area is looking for a part time job let me know! Who wouldn't want to work for Pepsi?,0,0.05128033
3230,3247,@sgarnett90 Ok no worries :),0,0.031550232
3229,3245,"I've collected 1,625 gold coins! http://t.co/H0XBv0gRE6 #ipad, #ipadgames, #gameinsight",0,0.09924952
3228,3244,yo can someone send me pictures of the algebra 2 book pleeeaaaseee,0,0.10265707
3227,3243,“@clara_takasy98: @Hassan_Hammoud1 love you” tell me something I don't already know,0,0.04132995
3226,3242,@FearCrads lamborghini sesto elemento love that car #Heartrace #Forzafuel #teamfear!!!!!!!!,0,0.09487051
3225,3241,Taco Bell should deliver to my house...,0,0.21551123
3224,3240,@ammylouxx you are correct,0,0.044234414
3223,3239,RT @krobbb_: @TastieTay 🙊🙊 thank you,0,0.025383906
3222,3238,Pilot on board MINERVA inbound to Noatum terminal #Valenciaport http://t.co/t0oGH0Y9nI,0,0.09908378
3293,3287,"@VictoriaJustice #FollowMeVictoria , PLEASE? I LOVE YOU ♥ ♥ PLS VIC 🇫🇴🇱🇱🇴🇼 🇲🇪 IS MY DREAM ... x46",0,0.030222718
3220,7907,I was told dat I was gud lookin for a black girl I smile back nd walked away ... Was my reaction gud enough for dat type of situation?,0,0.34343228
3219,7906,"@shanealenko Dang! Crazy leveling! I'm only 23, myself!",0,0.31774837
3218,7905,"""If you don't like how things are, change it! You're not a tree. - Jim Rohn""",0,0.09748495
3217,7904,"RT @ladygaga: .@iTunesMusic No one can replicate the genius of those composers, but that's the beauty of music. Evolution. #AskTonyAndGaga",0,0.05142625
3215,3202,"RT @cwtvd: 2 WEEKS until #TVD S6. In the meantime, you're invited to dinner with the lovely @ninadobrev! http://t.co/BAzzUGNopl http://t.co…",0,0.034437496
3214,3201,Hilarious Clothing Care Tags http://t.co/lYFJlCg4bM,0,0.18167032
3213,3200,@mashable what a real man...not,0,0.24816473
3212,3231,RT @SRKFC1: Clk here http://t.co/FZB4qwG36f to participate in the Mega Dance show Dil se Naache IndiaWaale .//  @iamsrk @HNY http://t.co/lE…,0,0.079059914
3211,3230,RT @ZodiacFacts: A #Capricorn Gift Forecast: Capricorns don’t like any pointless fluff in their life they want gifts that they can use.,0,0.20013672
3210,3229,"RT @4u2ctv: Baby Rescued by ALERT in Lethbridge Drug Investigation  Lethbridge, Alberta - A 24-year-old Lethbridge mother was... http://t.c…",0,0.15797128
3209,3227,Smh u wanna talk?,0,0.26700988
3208,3226,@charliejoe_bam awh thank you cutie ily and yes I would love ya 4 Xmas and Leo's Lion xxxxxzx ❤😘💋💕💖💞😚😍,0,0.034868978
3207,3225,Can’t wait to be back in Daygo in 2 weeks,0,0.090263896
3364,3388,@insopherable You should start recording people.,0,0.12728608
3378,3397,I Got that fire u're searching for! rappers check out my beats! ↪🌟http://t.co/q74FHNWcnM🌟 #sendbeats #needbeats #hiphop,0,0.10846779
3377,3396,"Hurray! I have finished ""Build the Eiffel Tower!"" task  in Big Business HD for iPad! http://t.co/fRdAYg30tW #ipad #ipadgames #gameinsight",0,0.06418505
3376,3395,@STAY_FAB13 ya she favoriting the pictures that we took,0,0.04187229
3375,3368,RT @cib110: When a throwback comes on.  http://t.co/mfzWA0EwzK,0,0.0613678
3374,3367,@bethany_k14 loves @TatumWilmes little brother😂😂💗💗💗💗,0,0.031810783
3373,3366,I ain't worried bout nothing NOP😎,0,0.28647813
3372,3365,Who let they grandma out the house in a crop top ?,0,0.3679803
3371,3364,Sierra Leone begins Ebola lockdown http://t.co/9I9bl4Hafd,0,0.21054144
3370,3363,Kaykay goin be press for the T ',0,0.22371057
3369,3362,★☪✿★☪✿  @Luke5SOS Luke Hemmings from 5SOS ¨̮ can you please be my 1/4? it would make my entire life. i love you more than wifi :)  ★☪✿★☪✿💐,0,0.03556065
3368,3360,@playbingobash I have just Struck a BINGO! in #BingoBash!!! http://t.co/IJXY4SyQwr,0,0.29993474
3367,3391,RT @socialgood: Smart sensor turns surfers into citizen scientists: http://t.co/j4VRebHFmj http://t.co/TSlmixrWFL,0,0.05752358
3366,3390,@Cediebabeee OH WOAH OH OH OH THE ONEEEE,0,0.21595739
3365,3389,"Look, its SEPTEMBER which means its Childhood Cancer Awareness month, its NOT Breast Cancer awareness month😡 #shutup #kidsgetcancertoo",0,0.27634215
3379,3399,I can go Confectioner's Shop! Have you already discovered this location? http://t.co/vHZnuMkaSk #iPad #iPadGames #GameInsigh...,0,0.067433186
3363,3387,¿Las tres primeras canciones de tu lista de reproducc... — DVBBS - We Were Young (Official Music Video) [OUT NOW... http://t.co/f5CqRH9ZCO,0,0.11214946
3362,3386,@IrwinLucy I hope that's not what I think it is...,0,0.071274675
3361,3385,RT @nfl: VIDEO: @Atlanta_Falcons mascot tackles pro-Bucs streaker during pregame http://t.co/9gEwCJcIcW http://t.co/vFjSmt7vWw,0,0.10049331
3360,3384,Rock me.🎧🎧,0,0.15013866
3359,7917,@TW_23TSP most definitely 😌,0,0.034179606
3358,7916,"RT @Stalley: By naming the album Ohio, I am stepping up to lead Ohio and really make this the year for Ohio and Ohio natives everywhere.",0,0.0423361
3357,7915,Beautiful sunset right outside my house on my way to school http://t.co/Q7zuSadjbi,0,0.092083454
3356,7914,"in my opinion, the weeknd's music went downhill after kissland ://",0,0.1818517
3355,7913,I hate writing but love having written.,0,0.22782776
3354,7912,I can't handle these photos all at once,0,0.20134215
3353,7911,"I don't actually have my own Netflix, I alternate other peoples accounts",0,0.1352763
3352,7910,"“@JaredEvan: New record, first visual off of Boom Bap & Blues 2 next week. Who's ready?” 😍🙋🙋🙋",0,0.03582844
3351,3348,Lmao I can't. Hahahahaha http://t.co/631AORdPEr,0,0.28551465
3394,3410,I miss my bf,0,0.29073158
3407,3394,O i still remember it tho lol,0,0.27509916
3406,3393,Slurpee 😋,0,0.29935002
3405,3392,RT @Fact: Sometimes the bad things that happen in our lives put us directly on the path to the best things that will ever happen to us.,0,0.056076705
3404,3423,~perfect first dates include public political debates and blood donation clinics~~,0,0.0799642
3403,3422,Bucs should be playing at 7 tomorrow night,0,0.14317138
3402,3420,at The Iridium http://t.co/bu2jvEVsun,0,0.16309558
3401,3419,@lindseycrane16 thank you and miss you too💋,0,0.020580793
3400,3418,@OrsoKodiak  thank you xo,0,0.03219887
3399,3417,@chloberlin wazzle,0,0.12369161
3398,3416,RT @carolineetempp: October is so close 😍,0,0.027292972
3397,3415,"There's rain in #FLR but not this kind of rain. :/ Stay safe, everyone!",0,0.07517984
3396,3414,NYC Bartender letter to powerful Hedge Funder http://t.co/1HF0jSRFTo #facebook,0,0.10560048
3395,3411,"KathNiel and JaDine National Friendship Day 👍👏👌  September 19, 2014 💛💙💜   Its a memorable day ☺😌😊",0,0.027539518
3350,3347,I don't know why I give my hopes up for the things that will never happen.,0,0.18675102
3393,3409,@lianieruiz remember?????,0,0.090377145
3392,3439,"Pretending its fall & not 80+ out. Pumpkin candle is burning, red wine is out & ftbl is on tv.  Q: Does Tampa count as a prof ftbl team?",0,0.10951729
3390,3382,@iinherliana alay :p,0,0.06159478
3389,3381,"If I have one wish right now, its to see Winny Arini!!! #Love",0,0.069687605
3388,3378,I would retweet that last tweet if I were you😉,0,0.08491458
3387,3377,"RT @itsarpee: Ed Sheeran live in Manila!!! Tickets go on sale October 9, 2014! Ticket prices: 8000 / 6500 / 5000 /… http://t.co/MZs47cX5TV",0,0.059468236
3386,3376,Just remember it's not a lie if you believe it,0,0.13843259
3385,3407,4:34 left in the 1st half,0,0.21087334
3384,3405,I'm in my bag tonight doe.,0,0.38621387
3383,3404,@xJakeM8 i just had to delete the english keyboard,0,0.17967434
3382,3403,RT @CoolTrendss: Top 10 Tattoo Fails of 2014 http://t.co/ehvMqi3CvB http://t.co/K26ftXdXgx,0,0.13773294
3381,3402,"Be your best, and life will be too.",0,0.06614406
3380,3401,☯Gain Followers ☯RT This ☯MUST FOLLOW ME I FOLLOW BACK ☯Follow everyone who rts ☯Gain   #ONEDIRECTION #TCFollowTrain  a56%,0,0.05121353
3307,3296,A new dietary trend in athletics: drinking beet juice. http://t.co/qhXOrnGrJU,0,0.11257161
3320,3338,RT @seasiebaby: my face might get stuck like this 😁 http://t.co/K6XV7qmPYW,0,0.27384782
3319,3337,Fall 🙏👏,0,0.06068477
3318,3336,"[Discussion] If you had the opportunity to travel back in time to watch one guitarist play, who would it be? ... http://t.co/4LLp059rRK",0,0.060500655
3317,3334,RT @GringoBrulee: Rocky Mountain Oysters.   Americas first real sack lunch.,0,0.09196709
3316,3333,Police can’t hit a person for violating rules: Legal experts http://t.co/oTemxs2TO4 #Mumbai,0,0.21329111
3315,3331,RT @justinbieber: Working hard,0,0.037670225
3314,3330,just one more follower to be 180 thanks to remadriid http://t.co/421NlCDJFt,0,0.077490635
3313,3329,How I feel about the Deadpool movie getting lighted (WWE …: http://t.co/0DUtWgTXRb THANK YOU FOX!,0,0.114814416
3312,3328,Night,0,0.24637148
3311,3301,RT @JayLumar_68: Had too put oomf on the blocklist... It's for her best interest.,0,0.059379473
3310,3300,RT @salamlazkani: @svnnhbrnhm thanks for getting my team excited about #ptm#shelfies !nikoevies4785 @Cedricc2391 @amylandrover @HaylafromTa…,0,0.03533856
3309,3298,Proving you can do bigger and better things in your life is the best feeling ever.,0,0.0508324
3308,3297,"S/O to everybody who tuned into MAX 94.1 with me & @KoolDJSupaMike LIVE inside the CRIB!!!! But wait, there's more... http://t.co/Vp4gYW5GxM",0,0.041845977
3321,3339,@KOOLKID2005 Blaaainnneeeee,0,0.13618848
3306,3327,"I made it out, I ain't going back",0,0.14468598
3305,3326,@MusouMiko startup repair usually works after a looong time,0,0.07010667
3304,3324,RT @justinbieber: Just posted a #selfie on @shots http://t.co/nUpgLFn56I,0,0.053245302
3303,3323,Only thing good about 2014 is Echosmith October 7 and Magic Man on November 23 at the Wonder Ballroom,0,0.08317332
3302,3322,I need to start going to the gym again!,0,0.17927055
3301,3321,"@HelicopterGirls @TomMcShanePhoto @DJIGlobal oh that must be amazing, how is the S1000 performing?",0,0.034536477
3300,3320,Check out this item in my Etsy shop https://t.co/w9FwGhWJe8,0,0.065313034
3299,3319,One person followed me and One person unfollowed me in the last day. Thank you http://t.co/B7EhobtUFo app,0,0.0744538
3298,3318,Just so attractive it's hard not too look at you 😂,0,0.15216634
3297,3317,@Lanimal_ agreed,0,0.05485938
3296,3316,@TWC_Help I don't blame TWC it's the people who don't understand that they are a representation of you.,0,0.17079508
3295,3290,RT @Meet_Nallah: Waiting for @AugustAlsina to tweet . http://t.co/wNw4KaXvni,0,0.065031596
3294,3288,RT @TogetherToBE: Motto for tonight:  Always look beyond,0,0.040874828
3336,3352,But I'm smart again! @MK_theaterninja @fendergirl2,0,0.26832005
3349,3344,"THATS IT IM GAY BYE “@Curvables: What does ""Pullout"" even mean? http://t.co/NtSZFLF5PG”",0,0.16539647
3348,3375,"RT @shots: Shots is ready for iOS 8! All iPhone Shotties with iOS 8 can update by going to the App Store and searching ""Shots"". 👊",0,0.34127656
3347,3374,Antique Matted Photograph  Battle of  San by TWISTEDSIGNSBYDESIGN http://t.co/E7zR27uwrZ via @Etsy,0,0.057182226
3346,3371,@LouiseMensch @SeanLever @arusbridger @guardian Surely they are not that desperate #StickToTabloids Mensch,0,0.34630165
3345,3370,@PrettyBrwn_Tai  off next Monday and Tuesday.  Catch up one day?,0,0.042613767
3344,3369,RT @tacorey_tooto: I'm ready for Halloween 😊,0,0.048259985
3343,3359,there is so many boxes in my house i cant move,0,0.29138398
3342,3358,@saantannam what...,0,0.13520351
3341,3357,#walangpasok  Malacañang suspends work in government offices in selected areas http://t.co/rjtTLzhUgQ,0,0.1608666
3340,3356,@rossydiaz0 dame dm ombeeeee:),0,0.048507426
3339,3355,“@thejessicadrake: happy birthday @MissSaintXXX ! http://t.co/eMiVbnTiNA”,0,0.036626272
3338,3354,RT @MitchTheLord: I think about you a lot..,0,0.04736813
3337,3353,SOMEBODY HELP ME,0,0.1455304
1901,1891,You ain’t got no chance.  #SBSPopAsiaSuperJunior,0,0.120584555
3335,3351,I trip about this situation every so often... For 10 minutes then I'm good lol,0,0.2022251
3334,3350,RT @maddddie_x0: So much studying to do but I have zero motivation for it,0,0.12901619
3333,7892,"RT @CatPornx: ""Day 4... They still think I am one of them."" . http://t.co/AD8lYc4Nzl",0,0.052765723
3332,7891,"I relate to different ages for all of these 😂😂😂 -- The Differences Between Going Out At 18, 25 And 30 http://t.co/zAU07UmxPI",0,0.11758722
3330,7889,"Blood would gush and pool under the assaulted Captain. However, his gaze would stay locked on @OneTrueImmortal, his grin still wide as if --",0,0.20451036
3329,7919,@meggs_34 but Rofl sound better,0,0.08942708
3328,7918,Only good vibes👌,0,0.068993285
3327,3315,@smarimc Does that mean you are characterising my view as unprincipled?,0,0.117711395
3326,3314,@ItssTrickyy_ lol go to a different state for that,0,0.17612171
3325,3313,"I have completed the quest 'Build a Post Office.' in the #Android game The Tribez. http://t.co/rRnnz4ATR0 #androidgames, #gameinsight",0,0.06275632
3324,3312,RT @marcetotw: Impressed hearing the vision of @BrandUSA today with @TweetFromHilary. Feel our two countries can do great things. #bigideas…,0,0.030491253
3323,3343,RT @paulcoxon: Over to the Count in Glasgow... #ScotlandDecides http://t.co/VcDmf2B5NB,0,0.043574855
3322,3340,fire engine n police car in my street 👀 wanna know wits happening,0,0.21140663
2195,2212,sometimes I send u snapchats just to show u I'm still cute n u still can't have me,0,0.27799806
2210,2226,@xtroye oh my god thank you for the follow! That's so cool! 👋💕,0,0.07918028
2209,2225,- @___DejaBaby your avi is delicious babe! 😩🙌😭😍😘👋,0,0.1198266
2208,2224,"Half time, pleased with that just need to finish of the chances we've had and we'll be safe",0,0.10499172
2207,2194,@KinKongMoy @BellatorMMA  Nice fight @BellatorMMA 123 against Garcia. I honestly think you had won this fight. Keep up the good work !,0,0.036922812
2206,2193,RT @nicebumniall: When someone tries to become a Calum girl after their fav follows them  #EMABiggestFans5SOS  #MTVEMA 5SOS http://t.co/cKX…,0,0.053784482
2205,2192,RT @UNDPEurasia: What r the key steps that #opendata initiatives can take to engage w/ data users? Useful tips:  http://t.co/2nnSfAb2dT cc …,0,0.044009056
2204,2223,@JenniferBorget next time!!!!!,0,0.064212985
2203,2221,RT @ambreeny: @JunaidJamshedPK steps up for a great cause courageously n lifafas @TalatHussain12 @mushtaqminhas start spitting out their pe…,0,0.22000372
2201,2218,"“@__Saafir: @__Ayyyyyy @__Dashonn , You Got It ? 😔😳”they lied I'm irked",0,0.21677433
2200,2217,#ليلة_أنس  ⚡#RanaSamahaTeam⚡  ✨Rana Samaha Lelt Ons✨  〰 #⃣922 💫,0,0.07959006
2199,2216,They shoulda added some new emojis with this update,0,0.1957965
2198,2215,@CowellsgCentre @bodnantestate great! When were you thinking?,0,0.027763803
2197,2214,@XNyoutube There isn't an ETA at the moment. We're seeing some users be able to re-connect though. Sorry for this! ^LK,0,0.034760047
2196,2213,"If I didn't have an ""End of Class Question,"" I would leave during the break.",0,0.13322167
2211,2227,RT @sigusteve: Furahiday is here live and direct.......party is a party no matter the place @hkihima  @Martin_Okhako @UliraJackson http://t…,0,0.06670579
2194,2210,Airbnb to Start Collecting Hotel Tax in San Francisco http://t.co/ymVtaxLUbl,0,0.10175378
2193,2209,RT @HoppusSyndrome: i'm so excited you don't understand http://t.co/CBCyW0aeVq,0,0.07109967
2192,2208,@Cowspiracy Know a credible source to find out what % of American beef stays in US.? #newswecanuse,0,0.09014386
2191,2178,"This week on twitter: 2 new followers, 3 new unfollowers  and followed 3 people via http://t.co/dYZSWSbcG2",0,0.05683368
2190,2177,@sanofi and MyoKardia Announce Groundbreaking Collaboration to  Develop Targeted Therapies for Genetic Heart Disease http://t.co/ilqS9xv9Kl,0,0.11365517
2189,2176,I posted a new photo to Facebook http://t.co/1uW8VtRp1s,0,0.09267203
2188,2207,Soooooo gorgeous out,0,0.1411289
2187,2206,@SSPryzoh want to play,0,0.07540489
2186,2205,.@b97   i dont know of anyone who wants these tickets more than @thezarryset   yall should pick her:)  #win97 o,0,0.034861792
2185,2204,@Polygon Any article mentioning Wand of Gamelon in the FIRST SENTENCE deserves my clicks and views.,0,0.059899606
2184,2203,RT @GirlsGeneration: .@GirlsGeneration at GIRLS’ GENERATION ~LOVE&PEACE~ Japan 3rd Tour. More photos: http://t.co/W8MSWh3gzO http://t.co/kQ…,0,0.041171126
2183,2202,10 minutes left of class on 10%,0,0.13452654
2182,2201,"RT @socialmedia2day: ""Most #socialmedia directors can't prove value of social media #marketing at organizations."" http://t.co/c9iuhPto4M",0,0.05646194
2225,2241,"@daztoons The worst I got was ""Hmm. I'm detecting a bit of an accent.""",0,0.16107221
2238,2254,"RT""@Ediffied: It feels good to love and be loved in return.""",0,0.026262239
2237,2253,"I should sleep, because when that alarm goes off at 5am ☹ </3",0,0.12755153
2236,2252,Even more of an incentive to vote yes. #VoteYes,0,0.07331229
2235,2251,"They said it was a mistake being with you . Because I loved you too much ""it wouldn't last"".",0,0.114573255
2234,2250,my #wcw is me and @spikeaddisonn http://t.co/9zUwdlRi3A,0,0.060636126
2233,2249,*notices where your glasses fall and I shake my head*  if you wanted to touch it  you could at least buy me dinner first.,0,0.12474423
2232,2248,if you have my number text me i wanna see the quick reply,0,0.10820079
2231,2247,Once upon a con :) 2012  Photo: Dombi Rita http://t.co/FaCcQSUo2l,0,0.13167083
2230,2246,Getting tickets for the @ATPWorldTour finals soon! Any friends up for it? Or am I going it alone?,0,0.05442379
2229,2245,RT @MCFC: 29. Great work from Yaya who has had an impressive opening half hour. The ball finds its way out to Dzeko who drags a shot wide.,0,0.08834057
2228,2244,I took that as a birthday present. :') and it was the best one,0,0.054138068
2227,2243,Around the world - Daft Punk,0,0.20266356
2226,2242,Wished I had smellagram. This new Ethiopian roast smells like strawberry toaster struddles...no joke!!… http://t.co/qITn7DJaFr,0,0.3246476
2181,2200,@zaynmalik HELLO PRINCE!♥ HOW ARE YOU? YOU ARE MY LIFE! YOU ARE MY ANGEL! YOU ARE MY WORLDS! CAN YOU PLEASE FOLLOW ME? I LOVE YOU x46,0,0.020401722
2224,2240,"Hebrews 4:16 NKJV—Let us therefore come boldly to the throne of grace, that we may obtain mercy…  https://t.co/0bf4YBF0Fr via @biblegateway",0,0.057391923
2223,2239,The smell of rose...,0,0.15494414
2222,2238,Opinion:   Don't troll for relationships on Craigslist:  http://t.co/XyEtJRRzwL,0,0.25340763
2221,2237,@JoseRitcher  How are u,0,0.0589513
2220,2236,"RT @josephjett: Fed renews zero rate pledge, but hints at steeper rate hike path  via @josephjett #business http://t.co/d8PUyhn6w1",0,0.07185566
2219,2235,[TIME] 04:30,0,0.11162364
2218,2234,RT @TheMattEspinosa: HOW ARE ALL MY CRAZY CATERPILLARS😱😍🐛,0,0.14037248
2217,2233,@columbiana__ 😩 find out . I want one in Grey or all black . please 😒,0,0.11166455
2216,2232,Just Listed: Lord of The Rings 1996 Collector Card More Sense Than You for 5.99 USD at http://t.co/We1l7BUSsU,0,0.11594957
2215,2231,"Spoon-feed your user relevant, tailored content. #INBOUND14 #SEPTEMBERCAMPAIGN",0,0.05279184
2214,2230,"@BCAppelbaum As if the dots were handed out to the FOMC members, and they each placed them on a white board?",0,0.07840652
2213,2229,RT @AFP: #PHOTO Palestinian children behind a makeshift tent at UN-run school in Gaza City http://t.co/jJJOn5t9DN,0,0.08147483
2212,2228,@bcuban @CSloanTV @Zigmanfreud look who's talking. Why do you harass JZ by searching his timeline even though you two blocked each other?,0,0.28015772
2139,2131,@majornelson We must never surrender,0,0.042499483
2152,2174,"I have Restaurant on my island! Now my island is even more awesome! http://t.co/c4fyP66qCr #android, #androidgames, #gameinsight",0,0.058765635
2151,2173,RT @anewsfi: To Iceland with love by Vorrarit #Photography #Landscape http://t.co/pyCkgG8wDZ via @Viken_shrestha #nature #Animals #horses”,0,0.04748597
2150,2172,Hitler as a child http://t.co/akEtKTES8w,0,0.35422537
2149,2171,RT @AC_Hussle: This everybody tryna clear out space to download iOS 8 right now http://t.co/migQ7JGUR0,0,0.089682095
2148,2170,RT @FelthamShopping: F+RT by midnight Thurs 18th to WIN cute @Dreams_Beds bear T&CS on website http://t.co/y7lECYX44p http://t.co/IxSLxBwGK0,0,0.051184185
2147,2169,UH OH LMAOOOO 😭😭😭😭😭,0,0.22802973
2146,2167,@OriginInsider WTF Shen and Fiora...,0,0.34492067
2145,2166,@_7100S im forreal .,0,0.10183211
2144,2165,HTC Butterfly 2 with Harman Kardon http://t.co/pvNSLVZrTp,0,0.1123132
2143,2135,I wake him up to this! http://t.co/BcGCk41kFl,0,0.1105454
2142,2134,Editorial: Battling homelessness is community responsibility - Press-Enterprise http://t.co/OJ1bJKVBb0,0,0.06626064
2141,2133,Akon is the #1 selling artist for ringtones in the world.,0,0.14575222
2140,2132,:love,0,0.1050459
2153,2175,Need a little protein in your diet? Try this delicious recipe made with @PerdueChicken! #promotion #perduecrew - http://t.co/cZ9CzB48mL,0,0.042014085
2138,2130,"Hollywood's Most Insanely Hot Couples (PHOTOS): See Ryan & Eva, Joe & Sofia, Brad & Angelina and more ridiculously gorgeous couples w...",0,0.26169065
2137,2129,Happy birthday @PriyaAnand. Have a blast :)),0,0.07480683
2136,2128,RT @Hbvmne: [Mixtape] @HookJrTheHitman - Back From Outta Space :: Sep. 21st! http://t.co/8OsIql98GW @IndyTapes @DJLazyK @DJRell @iAmTheGeni…,0,0.057659477
2135,2159,"RT @tulisandokter: It's my life. I'll live it, I'll love it, and I won't care what you think of it.",0,0.04523649
2134,2157,RT @AnimalPlanet: All-new #TooCute Saturday at 8/7c! Find out your Cutesy name before things get Too Cute! http://t.co/LzuuzIsIia,0,0.08696358
2133,2156,@HammyDaBroskee think of the baby animals D: https://t.co/DS0WZcEm14,0,0.1248857
2132,2155,"@Ametist_Eunji17 hello eunji-ssi! (Do resend in your verification format, cause we just revamped :) )",0,0.039300427
2131,2154,RT @joestriecher: @Mtrocq DIBADED,0,0.08402436
2130,2153,@Ian9003 @thisbrogan @YYCBeers See you there! (I really enjoy ordering beers and drinking them AND talking to peeps!),0,0.047820978
2129,2152,"RT @Ra_Bies: Being strong, independent & modern doesn't mean weighing 150 Kgs, going to McD alone & eating 6 burgers. LADIES & gentlemen. F…",0,0.1784174
2128,2151,@hacaplus It's Darker than Black crossed with Blade Runner so yes,0,0.13575637
2127,2121,I miss you guys a whole lot @niknnak @Dani_Carcione,0,0.0525085
2126,2120,RT @EllaEyre: I'm genuinely worried about my incapability to retain information from the day before.,0,0.13208948
2167,2188,@plightbo of browsermob proxy ?,0,0.077658206
2180,2199,RT @fckwithniall: MOST IMPORTANT HAIR NIALL EVER HAD http://t.co/V8DCvc4VNh,0,0.111056864
2179,2198,"RT @tokiohotel: Watch an all new TH TV episode: the making of RUN, RUN, RUN. Enjoy! http://t.co/vuDB5m0st5",0,0.050855696
2178,2197,RT @ddlovato: I flatter bananas. 🍌,0,0.2191777
2177,2196,"RT @ReutersUS: For the first time since 2006, the poverty rate is moving in the right direction. Data dive: http://t.co/pc8r6w8Gxu http://t…",0,0.058985684
2176,2195,Used Cars for Sale in South Carolina - Hertz Car Sales http://t.co/RPqXfI6yJS via @HertzCarSales,0,0.08472015
2175,2164,Need To Show Rental Effort To Deduct Expenses... On #theneeds #Taxes http://t.co/xsBurzoD5k,0,0.11108328
2174,2163,Don't let #BigBanks silence consumers http://t.co/w8EGy8UcqO via @public_citizen,0,0.09850448
2173,2162,RT @momjustice: MT @obxbound: On the Hill w/ @MomsRising talking about the importance of investing in early education. #buildupkids http://…,0,0.04092105
2172,2161,@ndy1_ it came out already?,0,0.03998618
2171,2160,"Night♥haha""@widia_sopiani: Gdnight ;;) ({}) :*""",0,0.07894825
2170,2191,RT @itsife_love: Lil Kesh x Last Card tho!!!!,0,0.14899312
2169,2190,RT @jayy__alexaa: Not getting the iOS 8,0,0.07003936
2168,2189,"RT @roundCause: Considerations for grantmakers: MicroEdge's acquisition by Blackbaud, http://t.co/2yu68SuFAd | @ExP_SF #grantmaking @fdncon…",0,0.03784758
2239,2255,RT @Cool_Tweetsss: i honestly have no idea who this guy is but he needs an award for this http://t.co/g7yAHECxhC,0,0.108868
2166,2187,Virtual Lawyer: Running A Law Firm On The Cloud From Home http://t.co/IeunaNvOiC #entrepreneur #Dubai #KSA #Startup,0,0.07316216
2165,2186,@hansrosling Bill Gates Just Funded A Regional War To Retaliate Against An EBOLA Outbreak,0,0.13772954
2164,2185,"Closed Buy 1.7 Lots EURUSD 1.29239 for +3.2 pips, total for today +597.4 pips #best #forex",0,0.11169965
2163,2184,I posted a new photo to Facebook http://t.co/MjYgQceZge,0,0.09267203
2162,2182,"#YamahaFZFI  , Yamaha FZ bike is anytime better and fuel efficient than the rest… It’s the Best! ss-#YamahaFZFI",0,0.08419258
2161,2181,"RT @CodySimpson: up early for a workout, then headed to rehearsals again. exciting month ahead!",0,0.03784403
2160,2180,RT @gourmet_films: I do this for the culture,0,0.077938855
