tweet,toxicity
"Edgar, the greedy butler, is the villain of the movie but he is a perfect comic relief. He's one of my favorite Disney villains because he is so funny.",0
"About the quality subject, it isn't perfect, but remains on a high level. Even after Walt Disney's death those artists knew how to keep faithful to Walt's spirit and ""The Aristocats"" is one of those examples. They don't make them like this nowadays!",0
"As usual, legendary Disney actors voice the characters. In this case, we have Phil Harris, Sterling Holloway, Paul Winchell, Eva Gabor and Pat Buttram.",0
"About the soundtrack, it has some nice and catchy songs such as Thomas O'Malley's theme (but I can't remember its name), ""Everybody Wants to be a Cat"" and ""The Aristocats"" (sung by Maurice Chevalier), for example.",0
"This movie takes place in Paris (France), in the year of 1910. Above all, this is a joyful, nice and very pleasant movie. A timeless classic which is often underestimated and forgotten, but very worthy.",0
"We sat through this movie thinking why is this or that scene in the movie, what does this have to do with the plot? We hoped that by the end everything would be slightly more clear. It was not to be.",0
I think the director in a fit of pique threw the script up in the air and then some minor (and vengeful) underling reassembled it randomly with no regard to the scene being filmed (possibly with scissors and glue-stick).,0
The film's motifs include: Communism bad? Nihilism bad? Poor parenting bad? Threesomes bad? TV bad? Coherent scripting bad? Deconstructionism good? It's really not clear.,0
"Finally, no German water taxi would EVER have an unchained staircase that would let passengers fall in to the water. The abundant quantity of ""achtung"" signs everywhere is testament to this fact.",0
"It just doesn't work. There's no satisfaction in seeing the pretty children-- not even the ""Home Improvement"" boy-- getting offed in this movie's climactic scene. And it's so unnecessarily gory! There was no actual bloodshed seen in the burning gym!",0
"And there is one person in particular that this movie should NOT have had the audacity to kill off... but I won't say who it is. If you've seen the original ""Carrie,"" it's the sort of character who dies unjustly.",0
"At least they DID create the connection to Carrie appropriately; it's explained as it should have been. But that, and the arm tattoo, which was done rather nicely, is just about the only thing this movie has going for it.",0
"I had high hopes for this movie. The theater monologue is great and Nic Balthazar is a very interesting man, with a lot of experience and knowledge when it comes to movies.",0
"We were lucky initially to have bought Babu (an oldie by Sivajiganeshan) online by accident when trying to buy this one....that was a great film, which made up for having bought this dud...except it makes Baba look even worse by comparison!",0
"So how raunchy is it? Hmm, try about 100 times worse than The Wedding Crashers. Honestly. My mom would've walked out during the first scene. I feel it's my duty to at least warn you of what to expect.",0
"And when we see a quick 3-second flashback of Steve Carrell singing along to Cameo's Word Up, I laughed for a good two minutes after the joke was over, whereas most everybody chuckled and then forgot about it.",0
"The blend of each song, went perfectly with the moment in the film. The Film opened with Julie Andrews singing Whistling Away In The Dark and closed with the same Song by Andrews.",0
"Good grief! While I still maintain that Manos: The Hands of Fate is the worst piece of mental torture available, Hobgoblins came awfully close. This...this...thing insults the audience at every opportunity.",0
"At least films like Space Mutiny and Future War can be enjoyed on mst3k, this one was a struggle to get through. I was literally writhing on the couch in anguish. This thing managed to embarrass me - alone!",0
"First of all. I do not look down on Americans. I know lots of people that are intelligent people from the USA. But this Movie is so utterly bad, that i just had to comment on it.",0
Let me say that Himesh has nothing in him to become a hero. He tries hard but fails miserably. He is pathetic. I was thinking what could have made the movie click so much? Let me find something positive.,0
I was thinking throughout the movie  what if the same movie script was done with Salmaan as the main lead. I think it would have had been a much better affair. May be then I would have given the movie 6 out of 10. But now (Stars 4.5 out of 10),0
"The title suggests that this movie is a sequel to ""An American werewolf in London"". None of the characters from the previous movie return and aren't even mentioned in this movie by name. So as a sequel, AAwiP fails, one would say.",0
"The effects on the werewolves are nice. It doesn't look too cheap or fake to me. Of course, the opinions are divided about this subject. But let's just say that I wasn't disappointed.",0
"So, to sum it up, An American werewolf in Paris might not be a direct sequel to it's predecessor, but it's still an enjoyable movie. Perfect for fans of werewolves! 7 out of 10 stars!",0
It's this sort of movie that you try and imitate. By attempting to realise something... then flying through the air almost immediately. I'd like to do that and I know you would too!,0
"Really, I could go on hours with this stuff. This is the dumbest movie I've ever come across, and I'm including garbage like Alone In The Dark and other stuff in the list. Want to do yourself a favor? Don't watch it.",0
"The dual roles of the main actress, Naomi Watts, showcase her enormous talent. That is, when I could get my eyes off of her co-star. What an acting pair.",0
"what worked: i liked the actress that played tamara. she looked great (when she was hot) and her catty lines were fun (""Sean can't come to the phone. he's f**king patrick!"").",0
"the whole idea wasn't bound for Oscar buzz, but i just think they wasted the comedic and the suspenseful potential they had. it was bearable but far from good!",0
"Well, I have not much to say about this film except that it was a truly wonderful film. Natalie Portman is absolutely fantastic as the daughter in this lovely mother-daughter relationship film.",0
"1. Dana Andrews was 38 during the filming of this movie. His character according to the screenplay was in his mid 20s. Andrews, a highly underrated actor, did brilliantly play a character who was supposed to be much younger.",0
"The names of the actresses and actors are not at the top of the American Star list. However, they give equal or better performances than the top of the list.",0
"It is such a pleasure to see a movie about true love, romance, friendship without having to endure watching someone having to kick-box their way to save the world.",0
If you don't like this movie then you have no heart or feelings. Then go watch a sports movie. There is no killing or horror here. See the movie. It is a must. TH,0
"In supporting roles the wonderful Elsa Lanchester, playing Queenie, is a welcome addition to any movie, as she proves here. Jack Lemmon's Nicky Holroyd, the brother of Gillian, is also good. Ernie Kovacs is also seen as the writer Sidney Radlitch.",0
"This entire movie is worth watching just for the magnificent final moment - its the best ending of any movie I've ever seen. Perfect, beautiful, funny, simply wonderful.",0
"Granted, this seems like a good idea. Steve Martin, Goldie Hawn, and John Cleese in a Neil Simon comedy. Where can you go wrong? Watch the movie, and you'll find out.",0
"Thanks to a fine script and crisp, razor sharp direction a top cast comes together and works like a well oiled clock to produce a crackerjack psychological thriller.",0
"If Jackson Pollack teamed up with David Lynch, and Timothy Leary to make a movie, this would be the end result. I don't think I've seen a movie like it that made an LSD trip look like an episode of Sesame Street.",0
The film's setup is way too long. We don't get to the point of the story until well into the second half. The first half darts and flits among assorted characters.,0
"Even though the story is supposed to be a satire, it comes across more as a put-down of amateur screenwriters. Maybe that wasn't the intent. But that's certainly how the film can be interpreted. As such, the script was very, very poorly written.",0
"This movie is simply bad. First of all the story is just weird and it's not good written. It leaves you with questions when you're finished. Sometimes that's OK, but not in this case.",0
All together this movie was bad and a waste of time. There was no drive in it. Nothing to really move the story forward. This is not what you spend your Saturday night on.,0
Someday this movie will disappear forever. Another decade from now it will likely be impossible to find any copies of it. Almost like it never happened.,0
Von Braun was at Marshall space flight center in Huntsville working for the Army. The Vanguard project was by the early Nasa team which was at what soon became Goddard Space flight center.,0
"The army rushed the Jupiter-C, which was essentially a US made V2 technology, but worked to launch a satellite in response to Russia's success with Sputnik.",0
"This is why this sort of movie is so good, as it hopefully will inspire people to read up and spot these bits of trivia, and in the process see what has been done, and be inspired to do more.",0
For anyone who would like to watch a powerful film that actually means something I would suggest saving the money on the cinema ticket for the release of 'Holly'.,0
"Of course, if you ever wanted to see Heather deliver an uppercut to another woman, use the ""F"" word and get hooked up to battery cables, you've probably been looking for this one. Myself, I'll be content with old ""Fall Guy"" reruns.",0
i am surprised so few have good words for this movie. For its time (the 80's) it was a very entertaining and engaging story. Casting was good. Story was good. Special effects were remarkable for the time period. Deserving of an 8/10.,0
"I went to see this film because Joaquim de Almeida was in it. Joaquim had a fairly small part, so it was good that I liked the film on it's own. In fact, I liked it a lot!",0
"Albert and Louie have known each other since childhood, and of course whenver they do something together there is trouble and it's Albert who always takes the fall.",0
"There are some downright good performances here as well. Albert is played delightfully by Michael Imperioli. He's getting fairly well-knownthese days from the HBO series, The Sopranos.",0
"Louie is played by John Ventimiglia, who imbues his character with a lovable, child-like quality. (no matter what he does, you just gotta love Louie!).",0
"Both these actors are excellent in their individual characters. With Imperioli, you'll want to hug him and bring him home to Mom. Ventimiglia, well, you won't know whether you should slap him or bring him home (and NOT to Mom!).",0
"The ending sequence was a bit of a victim of budget. Yet, budget or no budget, the ending screen shot, in my opinion, brought together the talent of actor and director into a memorable, emotionally effective scene.",0
Relax and let yourself go into a visually and aurally rewarding film with Pavarotti at the peak of his vocal abilities. The ending scenes from Puccini's Turandot alone are worth the time to get there.,0
"I did however enjoy Veronica Cartwrights portrayal of the 'love to hate her' Director of the FBI, and Julie Bowen didn't do bad as Hope the 'closet hetero' geneticist either.",0
"I've been playing this movie incessantly this month, and I just love it. I was around in the 60s (oh dear), so it is nostalgic in one sense. However, it's the funny premise, the snappy dialogue and the great performances that keep me watching.",0
What did you like about it ? The cranky drawing style ? The flawless artistic action involved ? The absurd and deadpan communication between the characters ? The whole layout of the surrounding future world ? No matter what you loved about it...,0
"Kusama's attempt to improve the storyline by implementing some rather weak explanatory conversations between the main characters is not only a lame attempt to cover up her flaws as a storyteller , it's simply unworthy of the original ÆON concept.",0
"I didn't expect much when I rented this movie and it blew me away. If you like good drama, good character development that draws you into a character and makes you care about them, you'll love this movie.",0
"And while the armoured guards in this thriller aren't using their protective power to purge the drifter population, they are using their position to fleece their employer.",0
"Most of the second roles were difficult to distinguish at first and the script lacked clarity. None of the characters were properly introduced at first. The little boy gave a very good performance, he's very cute and the best feature of the film.",0
". . . and that is only if you like the sight of beautiful woman with nice, bouncy jugs running around the so called African jungle. So no problems there for most males out there.",0
"The witch doctor Kuku was a bloody blast. From being a big, cuddly bear in the beginning, he became manic depressive when captured and then, outright psycho. He spent the whole movie muttering lines with no irrelevance.",0
"Beside Liana (our heroine)bouncing around topless, you also get to see plenty of other Amazonians as well as one woman who decided to jump naked into the lake to take a swim for no good reasons. Yeah, it is that kind of movie.",0
"Watch the beautiful Liane in her bouncy glory. Despite the movie being more than 20 years old, the allure of watching blond women flashing their nice jugs on screen never gets old.",0
"The downside of the movie, at least to anyone that has some kind of moral standard, is the general sleaziness of all the characters, including the policeman played by a pre-NYPD Dennis Franz (who has hair here!).",0
"There is no much point is commenting an adult film. But this one contains a minimal plot, and the characters are believable. It was shown in the United States in normal cinemas.",0
"As such it deserves a place in an Encyclopedia of Movies. The DVD has no special features and no subtitles, and was probably made using a VHS tape as source",0
"There is no dialogue, only image after image describing the cycle of life. The film's combination of stark black and white photography compounded with some truly creepy background sounds work to drive home the maker's message.",0
"I actually rented this from Blockbuster one night, based on the cover art and hype content, but this is definitely not a Blockbuster-type film. Don't expect narrative, dialogue or any pulled punches. This is intense imagery based on a dark subject.",0
"I give this movie some high marks for the filmwork and audio, but I don't think I'll be watching it too often, if again. I like my movies dark and unique, but this one is exponentially more than I expected.",0
"This cheapo exploitation flick is some genuinely insipid stuff, courtesy of spaghetti land director Lamberto Bava, who wisely left his name off this junk.",0
"1. The ""this is brought to you by.."" at the start of EACH part was a necessary evil for the first part, but seeing it 2 more times before It was over was very ordinary.",0
"The film is embarrassing; a collection of stale, occasionally hilarious clichés put together to make a movie that lacks intelligence and meaning. The intellectual level of the film is zero.",0
"The Hunter's Point intro was the most disappointing. It was the most derivative of the three, and stylistically the most distant from San Francisco. You've seen it done before and you've seen it done better. Even the video game was better!",0
This show is wonderful. It has some of the best writing I ever seen. It has brilliant directing by Dvid Trainer who also directed another smart television series called BOY MEETS WORLD.,0
"This show is with out a dought one of the greatest. Like THREE'S COMPANY, ROSEANNE, and the famous COSBY SHOW this will be on television for a long time to come.",0
From it's perfectly crafted jokes to the great performances you would only dream of this is a wonderful show for people who lived in the seventies and the people who didn't. This show appeals to the young and the young at heart. A perfect show.,0
"Okay people, I have to agree with almost everyone else's reviews here. The characters. Are. Stupid. They're ALL stereotypical, and yet have nice clothes and are always skinny.",0
"My favorite character by far is this whole series is a girl that appears much later into the show, Lauren or something, who is the ONLY person ever introduced in the show to hate Zoey.",0
And Zoey doesn't even seem to be very loyal to her friends sometimes. In one episodes she even calls her friend a freak without EVER apologizing and doesn't show the least bit regret in doing so.,0
"BUT regardless of these cardboard characters, the plots are creative. Not everyday things. They're interesting and amusing. The humor is usually good-natured and fun, but the characters are so paper flat that it's hard to enjoy it.",0
"This show would be really good if Dan Schnieder put a bit more time thinking of the type of characters he wanted, because they are so typical, so boring that's it's lame and stupid.",0
"I'd like to think myself as a fairly open minded guy and it takes a lot(!) for me to dislike a movie but this one is without a doubt one of the suckiest, crappiest movie I've ever seen!",0
I have no idea what's wrong with the people who gave it such a good rating here (imdb is usually pretty reliable when it comes to ratings)... the only thing I can imagine is that people must've voted during one or more conditions:,0
"Don't watch this film if you are a serious movie fan and looking for an interesting and challenging storyline, or good acting. There is none to be found.",0
Edit: Hmmm... I think a group of people who work for lifetime must have written some phony reviews and voted all the negative ones down. Don't believe them. This is a really crappy movie.,0
"don't bother watching ""berlin am meer"" unless you are 17, come from some small town in western Germany and want to move to the big city after you finished school. then you might actually find it enjoyable and totally cool.",0
"Oh, and after being nearly killed by a mutated shark-man and trudging around a jungle-esqe island, there's nothing more cheerful than a middle-aged man reciting Shakespeare...",0
"At the end of my review of Cache, I wrote that I was intrigued with Haneke as a film maker. This is what led me to get the DVD for La Pianiste, which I just finished watching about a half hour ago.",0
"I think another incredible achievement of this movie is how, about halfway through it, I completely forgot that it was not in English and that I was reading sub-titles. That has never happened before, in any foreign movie, and I've seen quite a few.",0
"Independent film that would make Hollywood proud. The movie substitutes good looks for good acting, a cryptic plot for a good story line, and self-absorption for character development. May be I missed something, go see it for yourself.",0
I will divide my review into following 5 categories each accounting a maximum of 100%(if perfect) ________________________________________________________________,0
Visual Pleasure:[100%] This is extremely pleasing movie visually. I had a great time watching it. Golfing scenes are very well shot and the dramatic effects on the green were quite amazing. I also loved seeing the old wooden golf clubs and the bag.,0
Script:[91%] Based on a true story and therefore it makes the film that much more special. It was intriguing right from the start and loved every scene till the very end.,0
My Advice: Definitely a MUST watch for all the Sports lovers especially Golf(You all will love it). Anyone who is looking for a nice entertaining movie and doesn't hate Sports can watch it.,0
"The Planet is a brilliant piece of sci-fi film making that certainly hides it's limited budget, well done to Mark, Mike and all those involved, I look forward to your next work.",0
I purchased a DVD of this film for a dollar at the big dept store. That's probably the best and kindest comment I have to offer on it. At least it didn't cheat me out of the cost of lunch.,0
I still don't get the ending but overall this was a very enjoyable piece of smelly cheese.This film features Grant Williams in his second to last film roll. I recommend it for any fan of Al Adamson or if you like Brains.,0
"I, Robot, like much of Hollywood's take on the genre, pushes Science fiction back down into that basement it lived in years ago. Hollywood could not do this alone. It takes an uncritical mindless audience that will accept puerile dredge like this.",0
"Tony had taken the CD that Liz left for his boss at a local hotel safe and now want's to murder James, like he did David, and at the same time keep the CD to have something over Rosenlski.",0
Richard Shephard directs with style working with his own material. The musical score is by Rolfe Kent and the crisp cinematography of David Tattersall enhances everything.,0
"1. The Punch-Dance. Rod ""needs to go to his quiet place"" and before anyone can say Kevin Bacon, he is footloosing a passionate, overwrought bodyswerve to the strains of a band who wishes they had the big-hair faux-metal chops of Europe.",0
Besides these two high points in the film - both ruined anyway with the slipshod writing - the rest of the film is like choking on someone else's vomit.,0
"Andy Samberg is Rod, a failed stunt jumper who has never made a jump. Maybe it's got something to do with the fact he's driving a moped into the heart of darkness. Or his fake mustache. Yeh, someone actually thought that was funny.",0
"Sissy Spacek (CARRIE, 1976) has so little to do she almost phoned in her performance - then changed her mind and just hung up. Ian McShane must've lost a bet to be here.",0
Everyone decides not to tell Donna that the man who is oddly obsessed with her (she doesn't seem that great) has escaped from prison. Their reason: They don't want to embarrass her in front of all her friends. LOL,0
"In this episode, Nick Vera, gets closer to his neighbor, the mother of the basketball player the detective took his ball away. Nick is heading for romance with the woman!",0
"Last weekend I bought this 'zombie movie' from the bargain bin and watched it with some friends thinking it was going to be a budget version of ""Land of the Dead"".",0
"Well I've enjoy this movie, even though sometimes it turns too much to a stereotypical situation. I didnt understood at this time if the ""Punishment Park"" has exist in the past, but I think the matter isnt really here.",0
With just the right amount of restraint Robin Williams captures the fragile essence of Gabriel and lets us see his struggle with issues of trust both in his personnel life(Jess) and the world around him(Donna).,0
"Oh and before I forget, I believe Bobby Cannavale as Jess steals every scene he is in. He has the 1940's leading man looks and screen presence. It's this hacks opinion he could carry his own movie right now!!",0
'so you're saying that the software virus has become a real virus that can kill people - that may be medically possible but not possible from my system',0
Damien O'Donnell has a good track record and in this film he handles a very delicate topic with sensitivity but manages not to let the film turn into schmalz.,0
"The acting is excellent, and Dublin plays a starring role. This film will change the way you view people with disabilities and also give you a very entertaining night out in the cinema. I can't wait til it comes out on DVD.",0
"I was shocked and surprised by the negative reviews I saw on the web, I thought Cinderella 2 (as well as 3) is a very cute and funny sequel for everyone - kids and adults...like me, I am 22 years old.",0
I found this movie to be extremely delightful.I am biased I suppose.I happen to adore Kathy Bates.I found her singing an added pleasure.She has a very nice voice.,0
"Everyone in the picture did a fine job.Particularly enjoyed Julie Andrews,Lynn Redgrave and Barry Manilow.This movie was fun.It makes you cry.The music is absolutely charming.",0
"The plot is ridiculous and the only thing we can extract from it is that it demonstrate how arrogant a human can be. Katie must have inherited her arrogance from her mother, the most annoying character I have seen for a long time.",0
"The acting and scenery were OK, but the plot ruins everything, full of cheap clichés and hypocritical scenes, I expect not to see this movie again in my life. Skip this one!",0
The only thing serious about this movie is the humor. Well worth the rental price. I'll bet you watch it twice. It's obvious that Sutherland enjoyed his role.,0
